intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""20*""","=""5.959e+06""",AA,"=""0.1358152""","=""0.3684920""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.6d""","=""2D""","=""5/2""",,"=""T6835LS""","=""L7397""",
"=""20*""","=""9.924e+05""",AA,"=""0.1358152""","=""0.3684919""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.6d""","=""2D""","=""3/2""",,"=""T6835LS""","=""L7397""",
"=""10""","=""8.62e+05""",A,"=""0.1358121""","=""0.3643942""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.6s""","=""2S""","=""1/2""",,"=""T5118LS""","=""L7397""",
"=""10""","=""1.73e+06""",A,"=""0.1358152""","=""0.3643942""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.6s""","=""2S""","=""1/2""",,"=""T5118LS""","=""L7397""",
"=""40""","=""9.04e+06""",A,"=""0.1358121""","=""0.3562592""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.5d""","=""2D""","=""3/2""",,"=""T5118LS""","=""L7397""",
"=""40*""","=""1.09e+07""",A,"=""0.1358152""","=""0.3562593""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.5d""","=""2D""","=""5/2""",,"=""T5118LS""","=""L7397""",
"=""40*""","=""1.81e+06""",A,"=""0.1358152""","=""0.3562592""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.5d""","=""2D""","=""3/2""",,"=""T5118LS""","=""L7397""",
"=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L1614""",
"=""20""","=""1.58e+06""",A,"=""0.1358121""","=""0.3490107""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.5s""","=""2S""","=""1/2""",,"=""T5118LS""","=""L7397""",
"=""20""","=""3.17e+06""",A,"=""0.1358152""","=""0.3490107""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.5s""","=""2S""","=""1/2""",,"=""T5118LS""","=""L7397""",
"=""13""","=""1.935e+07""",AA,"=""0.1358121""","=""0.3337368""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.4d""","=""2D""","=""3/2""",,"=""T6620LS""","=""L7397""",
"=""13*""","=""2.322e+07""",AA,"=""0.1358152""","=""0.3337370""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.4d""","=""2D""","=""5/2""",,"=""T6620LS""","=""L7397""",
"=""13*""","=""3.871e+06""",AA,"=""0.1358152""","=""0.3337368""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.4d""","=""2D""","=""3/2""",,"=""T6620LS""","=""L7397""",
"=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L1614""",
"=""8""","=""3.460e+06""",AA,"=""0.1358121""","=""0.3190534""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.4s""","=""2S""","=""1/2""",,"=""T7401LS""","=""L7397""",
"=""8""","=""6.919e+06""",AA,"=""0.1358152""","=""0.3190534""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.4s""","=""2S""","=""1/2""",,"=""T7401LS""","=""L7397""",
"=""*""","=""""",,"=""4.6137""","=""4.7867""","=""1s.2s.3d""","=""4D""","=""5/2""","=""1s.2p.3d""","=""4D*""","=""7/2""",,"=""""","=""L1235,L3354""",
