intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""30""","=""""",,"=""1.225283180""","=""1.573022""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).10p""","=""2[1/2]""","=""1""",,"=""""","=""L3469""",
"=""80""","=""""",,"=""1.225283180""","=""1.572845""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<1/2>).8p""","=""2[1/2]""","=""0""",,"=""""","=""L3469""",
"=""150""","=""""",,"=""1.225283180""","=""1.572602""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<1/2>).8p""","=""2[3/2]""","=""2""",,"=""""","=""L3469""",
"=""150""","=""""",,"=""1.225283180""","=""1.57036243""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).9p""","=""2[1/2]""","=""0""",,"=""""","=""L3469""",
"=""80*""","=""""",,"=""1.225283180""","=""1.5700329""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).9p""","=""2[3/2]""","=""1""",,"=""""","=""L3469""",
"=""80*""","=""""",,"=""1.225283180""","=""1.570040""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).9p""","=""2[3/2]""","=""2""",,"=""""","=""L3469""",
"=""500""","=""""",,"=""1.221479122""","=""1.565835""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<1/2>).7p""","=""2[1/2]""","=""1""",,"=""""","=""L3469""",
"=""300""","=""""",,"=""1.221479122""","=""1.56580755""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<1/2>).7p""","=""2[3/2]""","=""2""",,"=""""","=""L3469""",
"=""2000""","=""""",,"=""1.221479122""","=""1.5655860""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).8p""","=""2[3/2]""","=""2""",,"=""""","=""L3469""",
"=""80""","=""""",,"=""1.221479122""","=""1.56553870""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).8p""","=""2[3/2]""","=""1""",,"=""""","=""L3469""",
"=""150""","=""""",,"=""1.221479122""","=""1.565480""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).8p""","=""2[5/2]""","=""2""",,"=""""","=""L3469""",
