intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""a""","=""""",,"=""0.00000000""","=""0.56031""","=""2p6.3s2""","=""1S""","=""0""","=""3s.25d""","=""1D""","=""2""",E2,"=""""","=""L3454""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5602458""","=""2p6.3s2""","=""1S""","=""0""","=""3s.25p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""a""","=""""",,"=""0.00000000""","=""0.56016""","=""2p6.3s2""","=""1S""","=""0""","=""3s.24d""","=""1D""","=""2""",E2,"=""""","=""L3454""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5600904""","=""2p6.3s2""","=""1S""","=""0""","=""3s.24p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""a""","=""""",,"=""0.00000000""","=""0.55999""","=""2p6.3s2""","=""1S""","=""0""","=""3s.23d""","=""1D""","=""2""",E2,"=""""","=""L3454""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5599136""","=""2p6.3s2""","=""1S""","=""0""","=""3s.23p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""a""","=""""",,"=""0.00000000""","=""0.55981""","=""2p6.3s2""","=""1S""","=""0""","=""3s.22d""","=""1D""","=""2""",E2,"=""""","=""L3454""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5597106""","=""2p6.3s2""","=""1S""","=""0""","=""3s.22p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""a""","=""""",,"=""0.00000000""","=""0.55958""","=""2p6.3s2""","=""1S""","=""0""","=""3s.21d""","=""1D""","=""2""",E2,"=""""","=""L3454""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5594763""","=""2p6.3s2""","=""1S""","=""0""","=""3s.21p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""a""","=""""",,"=""0.00000000""","=""0.559328""","=""2p6.3s2""","=""1S""","=""0""","=""3s.20d""","=""1D""","=""2""",E2,"=""""","=""L3454""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5592040""","=""2p6.3s2""","=""1S""","=""0""","=""3s.20p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5588851""","=""2p6.3s2""","=""1S""","=""0""","=""3s.19p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5585082""","=""2p6.3s2""","=""1S""","=""0""","=""3s.18p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5580584""","=""2p6.3s2""","=""1S""","=""0""","=""3s.17p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5575154""","=""2p6.3s2""","=""1S""","=""0""","=""3s.16p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5568511""","=""2p6.3s2""","=""1S""","=""0""","=""3s.15p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5560272""","=""2p6.3s2""","=""1S""","=""0""","=""3s.14p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5549883""","=""2p6.3s2""","=""1S""","=""0""","=""3s.13p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5536506""","=""2p6.3s2""","=""1S""","=""0""","=""3s.12p""","=""1P*""","=""1""",,"=""""","=""L2195,L535""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5518939""","=""2p6.3s2""","=""1S""","=""0""","=""3s.11p""","=""1P*""","=""1""",,"=""""","=""L2195,L535""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5495150""","=""2p6.3s2""","=""1S""","=""0""","=""3s.10p""","=""1P*""","=""1""",,"=""""","=""L2195,L535""",
